Local time in Surabaya,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
25.03.2024 19:00,29.4,757.6,757.9,1.5,81,Wind blowing from the east-northeast,2,,,50%., ,,,,33.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.7,,,,,,
25.03.2024 16:00,31.2,756.1,756.4,-0.6,69,Wind blowing from the east-northeast,4,,,"90  or more, but not 100%", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,24.9,,,,,,
25.03.2024 13:00,33.6,756.7,757,-2.2,54,Wind blowing from the east,3,,,"90  or more, but not 100%", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,23.2,,,,,,
25.03.2024 10:00,30.8,758.9,759.2,0.6,74,Wind blowing from the north-northwest,1,,,"90  or more, but not 100%", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25.7,,,,,,
25.03.2024 07:00,27,758.3,758.6,1,88,"Calm, no wind",0,,,60%., ,,,26,,Stratocumulus other than Stratocumulus cumulogenitus.,50%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.8,,,,,,
25.03.2024 04:00,26.2,757.3,757.6,-0.7,91,"Calm, no wind",0,,,20–30%., ,,,,,Stratocumulus cumulogenitus.,"10%  or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.6,,,,,,
25.03.2024 01:00,27,758,758.3,-1.1,89,"Calm, no wind",0,,,20–30%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.1,,,,,,
24.03.2024 22:00,29.2,759.1,759.4,1.6,81,Wind blowing from the south-west,1,,,70 – 80%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",60%.,300-600,Altostratus translucidus.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",8,25.7,,,,,,
24.03.2024 19:00,30,757.5,757.8,1.8,79,"Calm, no wind",0,,,20–30%., ,,,,35.2,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,26,,,,,,
24.03.2024 16:00,32.6,755.7,756,-0.6,66,Wind blowing from the north-west,2,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.4,,,,,,
24.03.2024 13:00,34.7,756.3,756.7,-2.2,50,Wind blowing from the east-northeast,4,,,40%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",12,22.8,,,,,,
24.03.2024 10:00,31.2,758.5,758.8,0.4,69,Wind blowing from the west-northwest,1,,,50%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,24.9,,,,,,
24.03.2024 07:00,28.1,758.1,758.4,1.4,85,"Calm, no wind",0,,,40%., ,,,26.9,,Stratocumulus other than Stratocumulus cumulogenitus.,"10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25.4,,,,,,
24.03.2024 04:00,27.4,756.7,757,-0.6,88,"Calm, no wind",0,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,25.2,,,,,,
24.03.2024 01:00,28.5,757.3,757.6,-0.9,86,"Calm, no wind",0,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,26,,,,,,
23.03.2024 22:00,29.3,758.2,758.6,1.5,83,Wind blowing from the north-east,1,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,26.2,,,,,,
23.03.2024 19:00,30.2,756.7,757.1,1.4,77,Wind blowing from the north-west,1,,,40%., ,,,,34.7,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25.7,,,,,,
23.03.2024 16:00,32.9,755.3,755.6,-0.8,54,Wind blowing from the north-west,2,,,50%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,22.4,,,,,,
23.03.2024 13:00,34,756.1,756.4,-1.8,52,Wind blowing from the east,3,,,40%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,22.8,,,,,,
23.03.2024 10:00,31.6,757.9,758.2,0.3,71,Wind blowing from the east-northeast,4,,,"90  or more, but not 100%", ,,,,,Stratocumulus cumulogenitus.,70 – 80%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.7,,,,,,
23.03.2024 07:00,28.8,757.6,757.9,1.2,84,"Calm, no wind",0,,,60%., ,,,27.4,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",50%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25.9,,,,,,
23.03.2024 04:00,28.6,756.4,756.7,-0.5,84,Wind blowing from the south-east,2,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.7,,,,,,
23.03.2024 01:00,29,756.9,757.3,-0.6,79,Wind blowing from the east,2,,,60%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25,,,,,,
22.03.2024 22:00,29.8,757.5,757.9,1.2,79,Wind blowing from the east,1,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.8,,,,,,
22.03.2024 19:00,30.4,756.3,756.6,1.5,74,Wind blowing from the east-southeast,2,,,50%., ,,,,34.1,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.3,,,,,,
22.03.2024 16:00,32,754.8,755.1,-0.6,68,Wind blowing from the east,2,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,25.3,,,,,,
22.03.2024 13:00,33.6,755.4,755.8,-2.2,61,Wind blowing from the north-northwest,4,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.","10%  or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",12,25,,,,,,
22.03.2024 10:00,32,757.6,758,0.1,64,Wind blowing from the north-northwest,4,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",50%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,24.4,,,,,,
22.03.2024 07:00,27.6,757.5,757.8,1,82,Wind blowing from the south-southwest,2,,,"10%  or less, but not 0", ,,,26.4,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10%  or less, but not 0","2500 or more, or no clouds.",Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,24.3,,,,,,
22.03.2024 04:00,27,756.5,756.8,-0.6,88,"Calm, no wind",0,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,24.8,,,,,,
22.03.2024 01:00,27.6,757.1,757.5,-0.6,81,"Calm, no wind",0,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24,,,,,,
21.03.2024 22:00,28.8,757.7,758,0.7,75,"Calm, no wind",0,,,40%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,23.9,,,,,,
21.03.2024 19:00,29.6,757,757.3,2,75,Wind blowing from the west,1,,,60%., ,,,,33.4,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.7,,,,,,
21.03.2024 16:00,31.6,755,755.4,-1.2,70,Wind blowing from the west-northwest,4,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",50%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.5,,,,,,
21.03.2024 13:00,32.6,756.2,756.5,-1.7,66,Wind blowing from the north-west,5,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",50%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.4,,,,,,
21.03.2024 10:00,31.6,757.9,758.2,0.1,69,Wind blowing from the west,4,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",50%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.2,,,,,,
21.03.2024 07:00,27.4,757.8,758.1,1.3,87,Wind blowing from the west,1,,,40%., ,,,26.2,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25,0.6,24,,,,
21.03.2024 04:00,27.4,756.5,756.8,-0.5,89,Wind blowing from the west-southwest,1,,,50%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",8,25.5,,,,,,
21.03.2024 01:00,28.4,757,757.3,-0.8,85,Wind blowing from the north-northwest,3,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus translucidus.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",8,25.7,,,,,,
20.03.2024 22:00,29,757.8,758.1,1.1,84,Wind blowing from the west,2,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",9,26.1,,,,,,
20.03.2024 19:00,29.6,756.7,757,1.1,78,Wind blowing from the north-west,3,,,40%.,Clouds generally dissolving or becoming less developed. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,33.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altostratus translucidus.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",9,25.3,0.6,6,,,,
20.03.2024 16:00,31.6,755.6,755.6,-0.7,70,Wind blowing from the north-west,5,,,50%.,Clouds generally dissolving or becoming less developed. ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,25.5,0.6,3,,,,
20.03.2024 13:00,33.2,756.3,756.7,-1.6,62,Wind blowing from the north-west,4,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,25,,,,,,
20.03.2024 10:00,32.6,757.9,758.2,0.2,60,Wind blowing from the west,2,,,20–30%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,23.9,,,,,,
20.03.2024 07:00,27,757.7,758,1.2,88,Wind blowing from the west,1,,,"10%  or less, but not 0", ,,,26,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,24.8,,,,,,
20.03.2024 04:00,27.4,756.5,756.9,-0.2,89,"Calm, no wind",0,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.5,,,,,,
20.03.2024 01:00,28.2,756.7,757,-1.2,87,"Calm, no wind",0,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",50%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.8,,,,,,
19.03.2024 22:00,29,757.9,758.2,1.6,84,Wind blowing from the north-west,3,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,26.1,,,,,,
